exp,wks,occ,ind,south,smsa,ms,fem,union,ed,blk,lwage,id,t,tdum1,tdum2,tdum3,tdum4,tdum5,tdum6,tdum7,exp2
18,28,0,0,0,1,0,0,0,12,1,6.55108,171,7,0,0,0,0,0,0,1,324
10,48,0,1,0,1,1,0,0,16,0,6.90575,172,1,1,0,0,0,0,0,0,100
11,47,0,1,0,1,1,0,0,16,0,6.90575,172,2,0,1,0,0,0,0,0,121
12,47,0,1,0,1,1,0,0,16,0,7.22766,172,3,0,0,1,0,0,0,0,144
13,46,0,1,0,1,1,0,0,16,0,7.29302,172,4,0,0,0,1,0,0,0,169
14,48,0,1,0,1,1,0,0,16,0,7.33368,172,5,0,0,0,0,1,0,0,196
15,49,0,0,0,1,1,0,0,16,0,7.57353,172,6,0,0,0,0,0,1,0,225
16,50,0,0,0,1,1,0,0,16,0,7.27101,172,7,0,0,0,0,0,0,1,256
28,48,0,1,0,1,1,0,0,16,0,6.90575,173,1,1,0,0,0,0,0,0,784
29,46,0,1,0,1,1,0,0,16,0,6.90575,173,2,0,1,0,0,0,0,0,841
30,46,0,1,0,1,1,0,0,16,0,7.34601,173,3,0,0,1,0,0,0,0,900
31,49,0,1,0,1,1,0,0,16,0,7.31322,173,4,0,0,0,1,0,0,0,961
32,44,0,1,0,1,1,0,0,16,0,7.55486,173,5,0,0,0,0,1,0,0,1024
33,48,0,1,0,1,1,0,0,16,0,7.71869,173,6,0,0,0,0,0,1,0,1089
34,43,0,1,0,1,1,0,0,16,0,7.69621,173,7,0,0,0,0,0,0,1,1156
5,28,1,1,0,1,0,0,1,12,0,6.08222,174,1,1,0,0,0,0,0,0,25
6,40,0,1,0,1,0,0,1,12,0,6.51323,174,2,0,1,0,0,0,0,0,36
7,29,1,1,0,1,0,0,1,12,0,6.62141,174,3,0,0,1,0,0,0,0,49
8,46,1,1,0,1,0,0,1,12,0,6.6995,174,4,0,0,0,1,0,0,0,64
9,48,1,1,0,1,0,0,1,12,0,6.79571,174,5,0,0,0,0,1,0,0,81
10,49,1,1,0,1,0,0,1,12,0,6.89669,174,6,0,0,0,0,0,1,0,100
11,48,1,1,0,1,0,0,1,12,0,6.99668,174,7,0,0,0,0,0,0,1,121
3,49,0,0,0,1,0,1,0,12,0,5.96615,175,1,1,0,0,0,0,0,0,9
4,50,0,0,0,1,0,1,0,12,0,6.11147,175,2,0,1,0,0,0,0,0,16
5,48,0,0,0,1,0,1,0,12,0,6.17379,175,3,0,0,1,0,0,0,0,25
6,49,0,0,0,1,0,1,0,12,0,6.22059,175,4,0,0,0,1,0,0,0,36
7,48,0,0,0,1,0,1,0,12,0,6.28972,175,5,0,0,0,0,1,0,0,49
8,50,0,0,0,1,0,1,0,12,0,6.36475,175,6,0,0,0,0,0,1,0,64
9,49,0,0,0,1,0,1,0,12,0,6.72743,175,7,0,0,0,0,0,0,1,81
4,50,1,0,0,0,1,0,0,14,0,6.43615,176,1,1,0,0,0,0,0,0,16
5,50,0,0,0,0,1,0,0,14,0,6.65929,176,2,0,1,0,0,0,0,0,25
6,50,0,0,0,0,1,0,0,14,0,6.74524,176,3,0,0,1,0,0,0,0,36
7,50,0,0,0,0,1,0,0,14,0,6.85646,176,4,0,0,0,1,0,0,0,49
8,50,0,0,0,0,1,0,0,14,0,6.90776,176,5,0,0,0,0,1,0,0,64
9,49,0,0,0,0,1,0,0,14,0,7.1333,176,6,0,0,0,0,0,1,0,81
10,47,0,0,0,0,1,0,0,14,0,7.21891,176,7,0,0,0,0,0,0,1,100
19,49,0,0,0,1,0,1,0,15,0,6.77422,177,1,1,0,0,0,0,0,0,361
20,51,0,0,0,1,0,1,0,15,0,6.82546,177,2,0,1,0,0,0,0,0,400
21,48,0,0,0,1,0,1,0,15,0,6.07993,177,3,0,0,1,0,0,0,0,441
22,49,0,0,0,1,0,1,0,15,0,6.90776,177,4,0,0,0,1,0,0,0,484
23,47,0,0,0,1,0,1,0,15,0,6.21461,177,5,0,0,0,0,1,0,0,529
24,52,0,0,0,1,0,1,0,15,0,6.70073,177,6,0,0,0,0,0,1,0,576
25,50,0,0,0,1,0,1,0,15,0,6.59304,177,7,0,0,0,0,0,0,1,625
3,49,1,1,0,0,1,0,0,9,0,6.10032,178,1,1,0,0,0,0,0,0,9
4,48,1,1,0,0,1,0,0,9,0,6.15698,178,2,0,1,0,0,0,0,0,16
5,49,1,1,0,0,1,0,0,9,0,6.24222,178,3,0,0,1,0,0,0,0,25
6,50,1,1,0,0,1,0,0,9,0,6.38351,178,4,0,0,0,1,0,0,0,36
7,51,1,1,0,0,1,0,0,9,0,6.42487,178,5,0,0,0,0,1,0,0,49
8,47,1,1,0,0,1,0,0,9,0,6.57228,178,6,0,0,0,0,0,1,0,64
9,49,1,1,0,0,1,0,0,9,0,6.75693,178,7,0,0,0,0,0,0,1,81
20,47,1,0,0,0,1,0,0,16,0,5.7462,179,1,1,0,0,0,0,0,0,400
21,47,1,0,0,0,1,0,0,16,0,5.92693,179,2,0,1,0,0,0,0,0,441
22,49,1,0,0,0,1,0,0,16,0,6.01616,179,3,0,0,1,0,0,0,0,484
23,50,1,0,0,0,1,0,0,16,0,5.94803,179,4,0,0,0,1,0,0,0,529
24,46,1,0,0,0,1,0,0,16,0,6.05209,179,5,0,0,0,0,1,0,0,576
25,48,1,0,0,0,1,0,0,16,0,6.32436,179,6,0,0,0,0,0,1,0,625
26,49,1,0,0,0,1,0,0,16,0,6.3699,179,7,0,0,0,0,0,0,1,676
11,48,0,0,0,1,1,0,0,12,0,6.28972,180,1,1,0,0,0,0,0,0,121
12,48,0,0,0,1,1,0,0,12,0,6.39693,180,2,0,1,0,0,0,0,0,144
13,50,0,0,0,0,1,0,0,12,0,6.54535,180,3,0,0,1,0,0,0,0,169
14,50,0,0,0,1,1,0,0,12,0,6.73102,180,4,0,0,0,1,0,0,0,196
15,51,0,0,0,1,1,0,0,12,0,7.49332,180,5,0,0,0,0,1,0,0,225
16,50,0,0,0,1,1,0,0,12,0,6.73102,180,6,0,0,0,0,0,1,0,256
17,50,0,0,0,1,1,0,0,12,0,6.98286,180,7,0,0,0,0,0,0,1,289
14,46,1,1,1,0,1,0,1,12,0,6.55108,181,1,1,0,0,0,0,0,0,196
15,26,0,1,1,0,1,0,0,12,0,6.86693,181,2,0,1,0,0,0,0,0,225
16,50,0,1,1,0,1,0,0,12,0,6.9256,181,3,0,0,1,0,0,0,0,256
17,49,0,1,1,0,1,0,0,12,0,7.06476,181,4,0,0,0,1,0,0,0,289
18,49,1,1,1,0,1,0,0,12,0,7.1309,181,5,0,0,0,0,1,0,0,324
19,49,1,1,1,0,1,0,0,12,0,7.43838,181,6,0,0,0,0,0,1,0,361
20,32,1,1,1,0,1,0,1,12,0,7.14441,181,7,0,0,0,0,0,0,1,400
8,51,1,0,1,0,1,1,0,14,0,5.85793,182,1,1,0,0,0,0,0,0,64
9,51,1,0,1,0,1,1,0,14,0,5.8861,182,2,0,1,0,0,0,0,0,81
10,51,1,0,1,0,1,1,0,14,0,5.99146,182,3,0,0,1,0,0,0,0,100
11,50,1,0,1,0,1,1,0,14,0,6.02828,182,4,0,0,0,1,0,0,0,121
12,50,1,0,1,0,1,1,0,14,0,6.10925,182,5,0,0,0,0,1,0,0,144
13,50,1,0,1,0,0,1,0,14,0,6.16331,182,6,0,0,0,0,0,1,0,169
14,51,1,0,1,0,0,1,0,14,0,6.21461,182,7,0,0,0,0,0,0,1,196
10,36,1,0,1,0,0,1,0,8,0,5.42053,183,1,1,0,0,0,0,0,0,100
11,36,1,0,1,0,0,1,0,8,0,5.51745,183,2,0,1,0,0,0,0,0,121
12,39,1,0,1,0,0,1,0,8,0,5.19296,183,3,0,0,1,0,0,0,0,144
13,36,1,0,1,0,0,1,0,8,0,5.34711,183,4,0,0,0,1,0,0,0,169
14,35,1,0,1,0,0,1,0,8,0,5.64191,183,5,0,0,0,0,1,0,0,196
15,38,1,0,1,0,0,1,0,8,0,5.65948,183,6,0,0,0,0,0,1,0,225
16,41,1,0,1,0,0,1,0,8,0,5.75257,183,7,0,0,0,0,0,0,1,256
25,47,1,1,0,1,1,0,0,12,0,6.55393,184,1,1,0,0,0,0,0,0,625
26,47,1,1,0,1,1,0,0,12,0,6.71538,184,2,0,1,0,0,0,0,0,676
27,47,1,1,0,1,1,0,0,12,0,6.62407,184,3,0,0,1,0,0,0,0,729
28,47,1,1,0,1,1,0,0,12,0,6.83087,184,4,0,0,0,1,0,0,0,784
29,47,1,1,0,1,1,0,0,12,0,6.95655,184,5,0,0,0,0,1,0,0,841
30,47,1,1,0,1,1,0,1,12,0,6.7901,184,6,0,0,0,0,0,1,0,900
31,47,1,1,0,1,1,0,1,12,0,7.09008,184,7,0,0,0,0,0,0,1,961
23,48,1,0,0,0,1,0,1,12,0,6.55108,185,1,1,0,0,0,0,0,0,529
24,49,1,0,0,0,1,0,1,12,0,6.62007,185,2,0,1,0,0,0,0,0,576
25,48,1,0,0,0,1,0,1,12,0,6.70564,185,3,0,0,1,0,0,0,0,625
26,48,1,0,0,0,1,0,1,12,0,6.78559,185,4,0,0,0,1,0,0,0,676
27,46,1,0,0,0,1,0,1,12,0,6.88857,185,5,0,0,0,0,1,0,0,729
28,46,1,0,0,0,1,0,1,12,0,7.0076,185,6,0,0,0,0,0,1,0,784
29,47,1,0,0,0,1,0,1,12,0,7.11233,185,7,0,0,0,0,0,0,1,841
35,45,1,0,0,1,1,0,0,12,0,6.80239,186,1,1,0,0,0,0,0,0,1225
36,45,1,0,0,1,1,0,0,12,0,6.85646,186,2,0,1,0,0,0,0,0,1296
37,45,1,0,0,1,1,0,0,12,0,6.98008,186,3,0,0,1,0,0,0,0,1369
38,46,1,0,0,1,1,0,0,12,0,7.09589,186,4,0,0,0,1,0,0,0,1444
39,44,1,0,0,1,1,0,0,12,0,7.48829,186,5,0,0,0,0,1,0,0,1521
40,44,1,0,0,1,1,0,0,12,0,7.45124,186,6,0,0,0,0,0,1,0,1600
41,30,1,1,0,1,1,0,1,12,0,7.47873,186,7,0,0,0,0,0,0,1,1681
22,47,1,0,0,1,0,0,1,12,0,6.90575,187,1,1,0,0,0,0,0,0,484
23,49,1,0,0,1,1,0,1,12,0,6.90575,187,2,0,1,0,0,0,0,0,529
24,45,1,0,0,1,1,0,1,12,0,7.11639,187,3,0,0,1,0,0,0,0,576
25,26,1,0,0,1,1,0,1,12,0,7.07412,187,4,0,0,0,1,0,0,0,625
26,22,1,0,0,1,1,0,1,12,0,7.0579,187,5,0,0,0,0,1,0,0,676
27,48,1,0,0,1,1,0,1,12,0,7.02643,187,6,0,0,0,0,0,1,0,729
28,42,1,0,0,1,1,0,1,12,0,7.26263,187,7,0,0,0,0,0,0,1,784
10,49,0,0,0,1,1,0,0,12,0,6.62007,188,1,1,0,0,0,0,0,0,100
11,48,0,0,0,1,1,0,0,12,0,6.62007,188,2,0,1,0,0,0,0,0,121
12,48,0,0,0,1,1,0,0,12,0,6.83303,188,3,0,0,1,0,0,0,0,144
13,48,0,0,0,1,1,0,0,12,0,6.9256,188,4,0,0,0,1,0,0,0,169
14,47,0,0,0,1,1,0,0,12,0,7.02376,188,5,0,0,0,0,1,0,0,196
15,46,0,0,0,1,1,0,0,12,0,7.06305,188,6,0,0,0,0,0,1,0,225
16,48,0,0,0,1,1,0,0,12,0,7.18311,188,7,0,0,0,0,0,0,1,256
23,48,0,0,0,1,1,0,0,17,0,6.90575,189,1,1,0,0,0,0,0,0,529
24,48,0,0,0,0,1,0,0,17,0,6.90575,189,2,0,1,0,0,0,0,0,576
25,49,0,0,0,0,1,0,0,17,0,7.04752,189,3,0,0,1,0,0,0,0,625
26,48,0,0,0,0,1,0,0,17,0,7.09008,189,4,0,0,0,1,0,0,0,676
27,48,0,0,0,0,1,0,0,17,0,7.1309,189,5,0,0,0,0,1,0,0,729
28,48,0,0,0,0,1,0,0,17,0,6.99942,189,6,0,0,0,0,0,1,0,784
29,49,0,0,0,0,1,0,0,17,0,7.01481,189,7,0,0,0,0,0,0,1,841
6,51,1,1,1,0,1,0,0,9,0,6.09582,190,1,1,0,0,0,0,0,0,36
7,51,1,1,1,0,1,0,0,9,0,6.29157,190,2,0,1,0,0,0,0,0,49
8,50,1,1,1,0,1,0,0,9,0,6.40523,190,3,0,0,1,0,0,0,0,64
9,50,1,1,1,0,1,0,0,9,0,6.62007,190,4,0,0,0,1,0,0,0,81
10,49,1,1,1,0,1,0,0,9,0,6.71901,190,5,0,0,0,0,1,0,0,100
11,50,1,1,1,0,1,0,0,9,0,6.82546,190,6,0,0,0,0,0,1,0,121
12,50,1,1,1,0,1,0,0,9,0,6.95464,190,7,0,0,0,0,0,0,1,144
25,50,1,1,1,0,1,0,1,6,0,6.10032,191,1,1,0,0,0,0,0,0,625
26,51,1,1,1,0,1,0,1,6,0,6.29157,191,2,0,1,0,0,0,0,0,676
27,51,1,1,1,0,1,0,1,6,0,6.29157,191,3,0,0,1,0,0,0,0,729
28,51,1,1,1,0,1,0,1,6,0,6.37161,191,4,0,0,0,1,0,0,0,784
29,44,1,1,1,0,1,0,1,6,0,6.47389,191,5,0,0,0,0,1,0,0,841
30,41,1,1,1,0,1,0,1,6,0,6.54679,191,6,0,0,0,0,0,1,0,900
31,42,1,1,1,0,1,0,1,6,0,6.5903,191,7,0,0,0,0,0,0,1,961
6,48,0,1,0,1,1,0,1,12,0,6.286,192,1,1,0,0,0,0,0,0,36
7,49,0,1,0,1,1,0,1,12,0,6.4599,192,2,0,1,0,0,0,0,0,49
8,42,0,1,0,1,1,0,1,12,0,6.54965,192,3,0,0,1,0,0,0,0,64
9,15,0,1,0,1,1,0,1,12,0,6.64639,192,4,0,0,0,1,0,0,0,81
10,44,0,1,0,1,1,0,1,12,0,6.76849,192,5,0,0,0,0,1,0,0,100
11,47,1,1,0,1,1,0,1,12,0,6.84162,192,6,0,0,0,0,0,1,0,121
12,44,0,1,0,1,1,0,1,12,0,6.94794,192,7,0,0,0,0,0,0,1,144
32,48,0,0,0,1,1,0,0,16,0,6.90575,193,1,1,0,0,0,0,0,0,1024
33,49,0,0,0,1,1,0,0,16,0,6.90575,193,2,0,1,0,0,0,0,0,1089
34,50,0,0,0,1,1,0,0,16,0,7.36518,193,3,0,0,1,0,0,0,0,1156
35,48,0,0,0,1,1,0,0,16,0,7.42476,193,4,0,0,0,1,0,0,0,1225
36,49,0,0,0,1,1,0,0,16,0,7.46737,193,5,0,0,0,0,1,0,0,1296
37,52,0,0,0,1,1,0,0,16,0,7.28139,193,6,0,0,0,0,0,1,0,1369
38,50,0,0,0,1,1,0,0,16,0,7.49332,193,7,0,0,0,0,0,0,1,1444
11,47,1,0,0,0,1,0,1,12,0,6.54965,194,1,1,0,0,0,0,0,0,121
12,45,1,0,0,0,1,0,1,12,0,6.83518,194,2,0,1,0,0,0,0,0,144
13,48,1,0,0,0,1,0,1,12,0,6.79794,194,3,0,0,1,0,0,0,0,169
14,48,1,0,0,0,1,0,1,12,0,6.80128,194,4,0,0,0,1,0,0,0,196
15,48,1,0,0,0,1,0,1,12,0,6.91075,194,5,0,0,0,0,1,0,0,225
16,51,1,1,0,0,1,0,1,12,0,6.69084,194,6,0,0,0,0,0,1,0,256
17,49,1,1,0,0,1,0,1,12,0,6.47697,194,7,0,0,0,0,0,0,1,289
11,52,0,1,1,1,1,0,0,16,0,6.44572,195,1,1,0,0,0,0,0,0,121
12,50,0,1,1,1,1,0,0,16,0,6.62007,195,2,0,1,0,0,0,0,0,144
13,50,0,1,1,1,1,0,0,16,0,6.69703,195,3,0,0,1,0,0,0,0,169
14,50,0,1,1,1,1,0,0,16,0,6.82979,195,4,0,0,0,1,0,0,0,196
15,50,0,1,1,1,1,0,0,16,0,6.90776,195,5,0,0,0,0,1,0,0,225
16,51,0,1,1,1,1,0,0,16,0,6.72263,195,6,0,0,0,0,0,1,0,256
17,52,0,1,1,1,1,0,0,16,0,6.72022,195,7,0,0,0,0,0,0,1,289
7,46,1,0,1,0,1,0,0,9,0,6.05209,196,1,1,0,0,0,0,0,0,49
8,50,1,0,1,0,1,0,0,9,0,6.21461,196,2,0,1,0,0,0,0,0,64
9,49,1,0,1,0,1,0,0,9,0,6.43775,196,3,0,0,1,0,0,0,0,81
10,48,1,0,1,0,1,0,0,9,0,6.58617,196,4,0,0,0,1,0,0,0,100
11,50,1,0,1,0,1,0,0,9,0,6.68461,196,5,0,0,0,0,1,0,0,121
12,50,1,0,1,0,1,0,0,9,0,6.74524,196,6,0,0,0,0,0,1,0,144
13,40,1,0,1,0,1,0,0,9,0,6.90776,196,7,0,0,0,0,0,0,1,169
20,50,1,1,1,0,0,1,0,7,0,5.53339,197,1,1,0,0,0,0,0,0,400
21,50,1,1,1,0,0,1,0,7,0,5.82008,197,2,0,1,0,0,0,0,0,441
22,50,1,1,1,0,0,1,0,7,0,5.8999,197,3,0,0,1,0,0,0,0,484
23,50,1,1,1,0,0,1,0,7,0,5.97635,197,4,0,0,0,1,0,0,0,529
24,49,1,1,1,0,0,1,0,7,0,6.05209,197,5,0,0,0,0,1,0,0,576
25,48,1,1,1,0,0,1,0,7,0,6.12905,197,6,0,0,0,0,0,1,0,625
26,39,1,1,1,0,0,1,0,7,0,6.21261,197,7,0,0,0,0,0,0,1,676
29,47,0,1,0,0,1,0,0,12,0,6.68461,198,1,1,0,0,0,0,0,0,841
30,48,0,1,0,0,1,0,0,12,0,6.68461,198,2,0,1,0,0,0,0,0,900
31,47,0,1,0,0,1,0,0,12,0,6.77422,198,3,0,0,1,0,0,0,0,961
32,45,0,1,0,0,1,0,0,12,0,6.84588,198,4,0,0,0,1,0,0,0,1024
33,45,0,1,0,0,1,0,0,12,0,7.02554,198,5,0,0,0,0,1,0,0,1089
34,45,0,1,0,0,1,0,0,12,0,7.08841,198,6,0,0,0,0,0,1,0,1156
35,45,0,1,0,0,1,0,0,12,0,7.1309,198,7,0,0,0,0,0,0,1,1225
8,50,0,0,0,1,0,0,0,13,0,6.39693,199,1,1,0,0,0,0,0,0,64
9,50,0,0,0,1,0,0,0,13,0,6.51915,199,2,0,1,0,0,0,0,0,81
10,48,0,0,0,1,0,0,0,13,0,6.60394,199,3,0,0,1,0,0,0,0,100
11,50,0,0,0,1,0,0,0,13,0,6.73815,199,4,0,0,0,1,0,0,0,121
12,49,0,0,0,1,0,0,0,13,0,6.84268,199,5,0,0,0,0,1,0,0,144
13,48,0,0,0,1,0,0,0,13,0,6.90776,199,6,0,0,0,0,0,1,0,169
14,50,0,0,0,1,0,0,0,13,0,7.09008,199,7,0,0,0,0,0,0,1,196
3,43,0,0,0,0,1,0,0,17,0,6.17379,200,1,1,0,0,0,0,0,0,9
4,38,0,0,0,0,1,0,0,17,0,6.33683,200,2,0,1,0,0,0,0,0,16
5,36,0,0,0,0,1,0,0,17,0,6.35437,200,3,0,0,1,0,0,0,0,25
6,36,0,0,0,0,1,0,0,17,0,6.39526,200,4,0,0,0,1,0,0,0,36
7,36,0,0,0,0,1,0,1,17,0,6.55108,200,5,0,0,0,0,1,0,0,49
8,37,0,0,0,0,1,0,1,17,0,6.68461,200,6,0,0,0,0,0,1,0,64
9,38,0,0,0,0,1,0,0,17,0,6.73102,200,7,0,0,0,0,0,0,1,81
20,48,1,1,0,0,1,0,1,11,0,6.16331,201,1,1,0,0,0,0,0,0,400
21,47,1,1,0,0,1,0,1,11,0,6.24222,201,2,0,1,0,0,0,0,0,441
22,48,1,1,0,0,1,0,1,11,0,6.36647,201,3,0,0,1,0,0,0,0,484
23,47,1,1,0,0,1,0,1,11,0,6.44254,201,4,0,0,0,1,0,0,0,529
24,47,1,1,0,0,1,0,1,11,0,6.51026,201,5,0,0,0,0,1,0,0,576
25,45,1,1,0,0,1,0,1,11,0,6.62407,201,6,0,0,0,0,0,1,0,625
26,47,1,1,0,0,1,0,1,11,0,6.71538,201,7,0,0,0,0,0,0,1,676
7,50,0,0,1,1,0,1,0,12,0,5.90808,202,1,1,0,0,0,0,0,0,49
8,50,0,0,1,1,0,1,0,12,0,5.92693,202,2,0,1,0,0,0,0,0,64
9,51,0,0,1,1,0,1,0,12,0,6.10702,202,3,0,0,1,0,0,0,0,81
10,51,0,0,1,1,0,1,0,12,0,6.26149,202,4,0,0,0,1,0,0,0,100
11,48,0,0,1,1,0,1,0,12,0,6.26149,202,5,0,0,0,0,1,0,0,121
12,50,0,0,1,1,0,1,0,12,0,6.31716,202,6,0,0,0,0,0,1,0,144
13,50,0,0,1,1,0,1,0,12,0,6.42487,202,7,0,0,0,0,0,0,1,169
19,46,0,0,0,1,1,0,0,9,0,6.07993,203,1,1,0,0,0,0,0,0,361
20,52,0,0,0,1,1,0,0,9,0,6.07993,203,2,0,1,0,0,0,0,0,400
21,51,0,0,0,1,1,0,0,9,0,6.13773,203,3,0,0,1,0,0,0,0,441
22,50,0,0,0,1,1,0,0,9,0,6.18826,203,4,0,0,0,1,0,0,0,484
23,51,0,0,0,1,1,0,0,9,0,6.18826,203,5,0,0,0,0,1,0,0,529
24,51,0,0,0,1,1,0,0,9,0,5.96615,203,6,0,0,0,0,0,1,0,576
25,52,0,0,0,1,1,0,0,9,0,6.01616,203,7,0,0,0,0,0,0,1,625
32,50,1,0,1,0,1,0,1,9,0,6.47697,204,1,1,0,0,0,0,0,0,1024
33,48,1,0,1,0,1,0,1,9,0,6.53669,204,2,0,1,0,0,0,0,0,1089
34,45,1,0,1,0,1,0,0,9,0,6.58617,204,3,0,0,1,0,0,0,0,1156
35,38,1,0,1,0,1,0,1,9,0,6.67203,204,4,0,0,0,1,0,0,0,1225
36,28,1,0,1,0,1,0,1,9,0,6.80239,204,5,0,0,0,0,1,0,0,1296
37,44,1,0,1,0,1,0,1,9,0,6.93731,204,6,0,0,0,0,0,1,0,1369
38,46,1,0,1,0,1,0,1,9,0,7.04752,204,7,0,0,0,0,0,0,1,1444
25,45,1,0,1,0,1,0,1,12,0,6.54679,205,1,1,0,0,0,0,0,0,625
26,48,1,0,1,0,1,0,1,12,0,6.68461,205,2,0,1,0,0,0,0,0,676
27,42,1,0,1,0,1,0,1,12,0,6.90776,205,3,0,0,1,0,0,0,0,729
28,36,1,0,1,0,1,0,1,12,0,6.69456,205,4,0,0,0,1,0,0,0,784
29,48,1,0,1,0,1,0,1,12,0,6.90776,205,5,0,0,0,0,1,0,0,841
30,34,1,0,1,0,1,0,1,12,0,6.93828,205,6,0,0,0,0,0,1,0,900
31,34,1,0,1,0,1,0,1,12,0,7.04839,205,7,0,0,0,0,0,0,1,961
12,48,0,0,0,1,1,0,0,13,0,6.90575,206,1,1,0,0,0,0,0,0,144
13,50,0,0,0,1,1,0,0,13,0,6.90575,206,2,0,1,0,0,0,0,0,169
14,50,0,0,0,0,1,0,0,13,0,7.34278,206,3,0,0,1,0,0,0,0,196
15,49,0,0,0,0,1,0,0,13,0,7.47591,206,4,0,0,0,1,0,0,0,225
16,49,0,0,0,1,1,0,0,13,0,7.50108,206,5,0,0,0,0,1,0,0,256
17,49,0,0,0,1,1,0,0,13,0,7.21744,206,6,0,0,0,0,0,1,0,289
18,47,0,0,0,1,1,0,0,13,0,7.87284,206,7,0,0,0,0,0,0,1,324
13,51,0,0,0,1,1,0,0,17,0,6.90575,207,1,1,0,0,0,0,0,0,169
14,35,0,0,0,1,1,0,0,17,0,6.90575,207,2,0,1,0,0,0,0,0,196
15,52,0,0,0,1,1,0,0,17,0,7.31322,207,3,0,0,1,0,0,0,0,225
16,52,0,0,0,1,1,0,0,17,0,7.70661,207,4,0,0,0,1,0,0,0,256
17,52,0,0,0,1,1,0,0,17,0,6.98286,207,5,0,0,0,0,1,0,0,289
18,52,0,0,0,1,1,0,0,17,0,7.46737,207,6,0,0,0,0,0,1,0,324
19,51,0,0,0,1,1,0,0,17,0,7.91936,207,7,0,0,0,0,0,0,1,361
15,22,1,0,0,1,0,1,0,11,1,5.39363,208,1,1,0,0,0,0,0,0,225
16,46,1,0,0,1,0,1,0,11,1,5.52146,208,2,0,1,0,0,0,0,0,256
17,50,1,0,0,1,0,1,1,11,1,5.75257,208,3,0,0,1,0,0,0,0,289
18,49,1,0,0,1,0,1,1,11,1,5.75257,208,4,0,0,0,1,0,0,0,324
19,50,1,0,0,1,0,1,1,11,1,5.81413,208,5,0,0,0,0,1,0,0,361
20,41,1,0,0,1,0,1,0,11,1,5.95324,208,6,0,0,0,0,0,1,0,400
21,42,1,0,0,1,0,1,0,11,1,6.05209,208,7,0,0,0,0,0,0,1,441
23,49,0,0,0,0,1,0,0,17,0,6.55108,209,1,1,0,0,0,0,0,0,529
24,40,0,0,0,0,1,0,0,17,0,6.67203,209,2,0,1,0,0,0,0,0,576
25,44,0,0,0,0,1,0,0,17,0,6.66568,209,3,0,0,1,0,0,0,0,625
26,43,0,0,0,0,1,0,0,17,0,6.67203,209,4,0,0,0,1,0,0,0,676
27,41,0,0,0,0,1,0,0,17,0,6.71538,209,5,0,0,0,0,1,0,0,729
28,40,0,0,0,0,1,0,0,17,0,6.80239,209,6,0,0,0,0,0,1,0,784
29,42,0,0,0,0,1,0,0,17,0,6.8977,209,7,0,0,0,0,0,0,1,841
34,39,1,1,0,0,0,0,1,8,0,6.62007,210,1,1,0,0,0,0,0,0,1156
35,48,1,1,0,0,0,0,1,8,0,6.62007,210,2,0,1,0,0,0,0,0,1225
36,48,1,1,0,0,0,0,1,8,0,6.71538,210,3,0,0,1,0,0,0,0,1296
37,48,1,1,0,0,0,0,1,8,0,6.80239,210,4,0,0,0,1,0,0,0,1369
38,47,1,1,0,0,0,0,1,8,0,6.85646,210,5,0,0,0,0,1,0,0,1444
39,45,1,1,0,0,0,0,1,8,0,6.90776,210,6,0,0,0,0,0,1,0,1521
40,45,1,1,0,0,0,0,1,8,0,6.95655,210,7,0,0,0,0,0,0,1,1600
30,49,0,1,0,1,1,0,0,10,0,6.77422,211,1,1,0,0,0,0,0,0,900
31,48,0,1,0,1,1,0,0,10,0,6.90575,211,2,0,1,0,0,0,0,0,961
32,49,0,1,0,1,1,0,0,10,0,6.90776,211,3,0,0,1,0,0,0,0,1024
33,49,0,1,0,1,1,0,0,10,0,7.3696,211,4,0,0,0,1,0,0,0,1089
34,52,0,1,0,1,1,0,0,10,0,7.45298,211,5,0,0,0,0,1,0,0,1156
35,49,0,1,0,1,1,0,0,10,0,7.64969,211,6,0,0,0,0,0,1,0,1225
36,48,0,1,0,1,1,0,1,10,0,7.54961,211,7,0,0,0,0,0,0,1,1296
7,49,0,1,0,1,1,0,0,17,0,6.90575,212,1,1,0,0,0,0,0,0,49
8,48,0,1,0,1,1,0,0,17,0,6.90575,212,2,0,1,0,0,0,0,0,64
9,49,0,1,0,1,1,0,0,17,0,7.09008,212,3,0,0,1,0,0,0,0,81
10,49,0,1,0,1,1,0,0,17,0,7.20786,212,4,0,0,0,1,0,0,0,100
11,47,0,1,0,1,1,0,0,17,0,7.31322,212,5,0,0,0,0,1,0,0,121
12,49,0,1,0,1,1,0,0,17,0,7.20117,212,6,0,0,0,0,0,1,0,144
13,49,0,1,0,1,1,0,0,17,0,7.6009,212,7,0,0,0,0,0,0,1,169
27,48,0,0,0,1,1,0,0,11,0,6.90575,213,1,1,0,0,0,0,0,0,729
28,49,1,0,0,1,1,0,0,11,0,6.90575,213,2,0,1,0,0,0,0,0,784
29,49,1,0,0,1,1,0,0,11,0,7.00307,213,3,0,0,1,0,0,0,0,841
30,51,1,0,0,1,1,0,0,11,0,7.09008,213,4,0,0,0,1,0,0,0,900
31,48,1,0,0,1,1,0,0,11,0,7.1309,213,5,0,0,0,0,1,0,0,961
32,49,1,0,0,1,1,0,0,11,0,7.08171,213,6,0,0,0,0,0,1,0,1024
33,48,1,1,0,1,1,0,0,11,0,7.24423,213,7,0,0,0,0,0,0,1,1089
