"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40043","Upper middle income countries","2014","2014",14.93993,,
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40043","Upper middle income countries","2015","2015",14.61246,,
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40043","Upper middle income countries","2016","2016",14.3622,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","1990","1990",17.80178,,
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","1991","1991",16.78799,,
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","1992","1992",16.54525,,
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","1993","1993",16.4616,,
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","1994","1994",16.79153,,
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","1995","1995",16.35758,,
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","1996","1996",15.80834,,
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","1997","1997",15.64204,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","1998","1998",15.96231,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","1999","1999",16.28326,,
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","2000","2000",16.30143,,
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","2001","2001",16.33226,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","2002","2002",16.50312,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","2003","2003",16.47415,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","2004","2004",16.56799,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","2005","2005",16.17635,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","2006","2006",15.71467,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","2007","2007",15.21149,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","2008","2008",14.85665,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","2009","2009",14.56627,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","2010","2010",14.52101,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","2011","2011",14.47211,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","2012","2012",14.4307,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","2013","2013",14.37589,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","2014","2014",14.45961,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","2015","2015",14.55781,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40525","Arab States","2016","2016",14.63449,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","1990","1990",23.63484,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","1991","1991",23.59832,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","1992","1992",23.67195,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","1993","1993",23.72603,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","1994","1994",23.8739,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","1995","1995",24.06526,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","1996","1996",23.83926,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","1997","1997",23.83937,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","1998","1998",24.13544,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","1999","1999",24.05122,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","2000","2000",23.73131,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","2001","2001",24.13258,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","2002","2002",24.35446,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","2003","2003",24.65644,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","2004","2004",25.07284,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","2005","2005",25.27648,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","2006","2006",25.56946,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","2007","2007",25.0283,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","2008","2008",25.31788,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","2009","2009",24.73995,,
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","2010","2010",24.67827,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","2011","2011",24.50723,,
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","2012","2012",24.58132,,
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","2013","2013",23.71284,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","2014","2014",23.59231,"‡","UIS Estimation"
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","2015","2015",23.12934,,
"PTRHC_2T3","Pupil-teacher ratio in secondary education (headcount basis)","40044","Low income countries","2016","2016",23.02506,"‡","UIS Estimation"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","UGA","Uganda","2004","2004",0.8574,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","UGA","Uganda","2010","2010",0.94201,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","UGA","Uganda","2011","2011",0.98965,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","UGA","Uganda","2012","2012",0.7032,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","UGA","Uganda","2013","2013",0.58777,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","UGA","Uganda","2014","2014",0.55254,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","UGA","Uganda","2004","2004",0.58763,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","UGA","Uganda","2009","2009",0.34662,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","UGA","Uganda","2010","2010",0.31775,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","UGA","Uganda","2011","2011",0.32091,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","UGA","Uganda","2012","2012",0.34025,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","UGA","Uganda","2013","2013",0.35683,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","UGA","Uganda","2014","2014",0.36675,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","UGA","Uganda","2004","2004",3.03136,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","UGA","Uganda","2010","2010",1.12926,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","UGA","Uganda","2011","2011",1.7271,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","UGA","Uganda","2012","2012",1.43969,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","UGA","Uganda","2013","2013",1.26415,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","UGA","Uganda","2014","2014",1.33139,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","UGA","Uganda","2004","2004",0.34172,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","UGA","Uganda","2009","2009",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","UGA","Uganda","2010","2010",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","UGA","Uganda","2011","2011",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","UGA","Uganda","2012","2012",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","UGA","Uganda","2013","2013",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","UGA","Uganda","2014","2014",,"a","Category not applicable"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","UGA","Uganda","2004","2004",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","UGA","Uganda","2009","2009",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","UGA","Uganda","2010","2010",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","UGA","Uganda","2011","2011",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","UGA","Uganda","2012","2012",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","UGA","Uganda","2013","2013",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","UGA","Uganda","2014","2014",,"n","Magnitude nil or negligible"
"XPUBP_2T3","Expenditure on secondary as a percentage of government expenditure on education (%)","UGA","Uganda","2004","2004",17.31284,,
"XPUBP_2T3","Expenditure on secondary as a percentage of government expenditure on education (%)","UGA","Uganda","2010","2010",39.43079,,
"XPUBP_2T3","Expenditure on secondary as a percentage of government expenditure on education (%)","UGA","Uganda","2011","2011",32.57941,,
"XPUBP_2T3","Expenditure on secondary as a percentage of government expenditure on education (%)","UGA","Uganda","2012","2012",28.31904,,
"XPUBP_2T3","Expenditure on secondary as a percentage of government expenditure on education (%)","UGA","Uganda","2013","2013",26.61101,,
"XPUBP_2T3","Expenditure on secondary as a percentage of government expenditure on education (%)","UGA","Uganda","2014","2014",24.54995,,
"XGOVEXP_IMF","Expenditure on education as a percentage of total government expenditure (%)","UGA","Uganda","2000","2000",10.35487,"‡","UIS Estimation"
"XGOVEXP_IMF","Expenditure on education as a percentage of total government expenditure (%)","UGA","Uganda","2004","2004",20.30834,,
"XGOVEXP_IMF","Expenditure on education as a percentage of total government expenditure (%)","UGA","Uganda","2010","2010",10.10489,,
"XGOVEXP_IMF","Expenditure on education as a percentage of total government expenditure (%)","UGA","Uganda","2011","2011",13.61137,,
"XGOVEXP_IMF","Expenditure on education as a percentage of total government expenditure (%)","UGA","Uganda","2012","2012",11.4519,,
"XGOVEXP_IMF","Expenditure on education as a percentage of total government expenditure (%)","UGA","Uganda","2013","2013",11.74312,,
